id,handle,sku,composite_1,composite_2,composite_3,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_2_name,variant_option_2_value,variant_option_3_name,variant_option_3_value,tags,supply_price,retail_price,loyalty_1,loyalty_2,account_1,account_2,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_TitanFlooring,inv_1,inv_2,inv_3
,GRACTILESTOPGL006POLISHED,TIL-GRAC-0227,,,,GRACTIL - Tiles (TOPGL-006) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED CHINA)"". Header states CHINA as the origin.",FLOORING / TILE,,,,,,,,1.89,2.89,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESTOPGL007POLISHED,TIL-GRAC-0228,,,,GRACTIL - Tiles (TOPGL-007) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED CHINA)"". Header states CHINA as the origin.",FLOORING / TILE,,,,,,,,1.89,2.89,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESTOPGL008SUGAR,TIL-GRAC-0229,,,,GRACTIL - Tiles (TOPGL-008) | 24 x 48 | Sugar - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED CHINA)"". Header states CHINA as the origin.",FLOORING / TILE,,,,,,,,1.89,2.89,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESTOPGL009POLISHED,TIL-GRAC-0230,,,,GRACTIL - Tiles (TOPGL-009) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED CHINA)"". Header states CHINA as the origin.",FLOORING / TILE,,,,,,,,1.89,2.89,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a5fc362c6,GRACTILESTRAMANTOBIANCO,TIL-GRAC-0030,,,,GRACTIL - Tiles (Tramanto Bianco) | 12 x 24 - 10.00sf/b,"Material type: Porcelain | Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - 12*24"".",FLOORING / TILE,,,,,,,,1.29,2.29,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a6c5bded3,GRACTILESTRAMONTOBIANCOPOLISHED,TIL-GRAC-0072,,,,GRACTIL - Tiles (Tramonto Bianco) | 24 x 24 | Polished - 16.00sf/b,"Material type: Porcelain | Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a6b62c962,GRACTILESUNICORN3GLGLOSSY,TIL-GRAC-0076,,,,GRACTIL - Tiles (Unicorn -3-GL) | 24 x 24 | Glossy - 16.00sf/b,"Material type: Porcelain | Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a5ee8dc89,GRACTILESUNICORN3GLOSSYGLOSSY,TIL-GRAC-0032,,,,GRACTIL - Tiles (Unicorn 3 Glossy) | 12 x 24 | Glossy - 10.00sf/b,"Material type: Porcelain | Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - 12*24"".",FLOORING / TILE,,,,,,,,1.29,2.29,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a6c116232,GRACTILESUNICORN5GLGLOSSY,TIL-GRAC-0088,,,,GRACTIL - Tiles (Unicorn 5 GL) | 24 x 24 | Glossy - 16.00sf/b,"Material type: Porcelain | Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a5f2cf18b,GRACTILESVENUSBIANCO,TIL-GRAC-0022,,,,GRACTIL - Tiles (Venus Bianco) | 12 x 24 - 10.00sf/b,"Material type: Porcelain | Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - 12*24"".",FLOORING / TILE,,,,,,,,1.29,2.29,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8b8069910e,GRACTILESVENUSBIANCOPOLISHED,TIL-GRAC-0066,,,,GRACTIL - Tiles (Venus Bianco) | 24 x 24 | Polished - 16.00sf/b,"Material type: Porcelain | Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESWHITEFORESTHIGHGLOSSGLOSSY,TIL-GRAC-0111,,,,GRACTIL - Tiles (White Forest High Gloss) | 24 x 48 | Glossy - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,,,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a5f4234e7,GRACTILESWHITEGALAXY,TIL-GRAC-0023,,,,GRACTIL - Tiles (White Galaxy) | 12 x 24 - 10.00sf/b,"Material type: Porcelain | Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - 12*24"".",FLOORING / TILE,,,,,,,,1.29,2.29,,,,,Gracious,Gracious,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8a6be317de,GRACTILESWHITEGALAXYPOLISHED,TIL-GRAC-0080,,,,GRACTIL - Tiles (White Galaxy) | 24 x 24 | Polished - 16.00sf/b,"Material type: Porcelain | Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESXLGREYPOLISHED,TIL-GRAC-0067,,,,GRACTIL - Tiles (XL Grey),"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,Size,24 x 24 - 16.00sf/b,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
